tripduration,start station name,end station name,bikeid,usertype,birth year,age,gender
659,Liberty Light Rail,Exchange Place,29647,Subscriber,39,39,Male
3478,Pershing Field,Sip Ave,29480,Subscriber,1992,25,Female
670,Newport Pkwy,Paulus Hook,26310,Subscriber,40,40,Male
194,Newark Ave,Grove St PATH,29609,Subscriber,39,39,Female
405,Baldwin at Montgomery,City Hall,26176,Subscriber,43,43,Male
207,Essex Light Rail,Exchange Place,29679,Subscriber,1980,37,Male
237,Hamilton Park,Grove St PATH,26300,Subscriber,1980,37,Male
716,Lafayette Park,Van Vorst Park,29476,Subscriber,1969,48,Male
318,Pershing Field,5 Corners Library,26175,Subscriber,1984,33,Male
228,Hamilton Park,Grove St PATH,29514,Subscriber,57,57,Male
445,Sip Ave,Dey St,29240,Subscriber,1962,55,Female
197,Van Vorst Park,Grove St PATH,29220,Subscriber,1981,36,Male
190,Dixon Mills,Grove St PATH,29616,Customer,42,42,Male
392,Marin Light Rail,Grove St PATH,26297,Subscriber,1991,26,Male
358,Newport PATH,Exchange Place,29598,Subscriber,28,28,Female
300,Morris Canal,Columbus Drive,29620,Subscriber,51,51,Male
366,Hamilton Park,Newport PATH,29298,Subscriber,61,61,Male
351,Van Vorst Park,Exchange Place,29226,Subscriber,1980,37,Male
551,Lafayette Park,Grove St PATH,29626,Subscriber,1984,33,Male
579,Newport PATH,Exchange Place,29680,Subscriber,29,29,Male
402,Columbus Drive,Hamilton Park,29200,Subscriber,39,39,Male
651,Sip Ave,Lincoln Park,25041,Subscriber,28,28,Male
388,Brunswick St,Warren St,26187,Subscriber,30,30,Female
434,Brunswick & 6th,Grove St PATH,29600,Subscriber,1981,36,Male
190,Columbus Drive,Newark Ave,29682,Subscriber,1973,44,Male
437,Newport PATH,Exchange Place,29260,Subscriber,1982,35,Male
198,Jersey & 6th St,Grove St PATH,29236,Subscriber,46,46,Male
174,Grove St PATH,Van Vorst Park,29270,Subscriber,30,30,Male
356,Columbus Drive,Van Vorst Park,29228,Subscriber,50,50,Female
1724,Paulus Hook,Newport Pkwy,26296,Subscriber,1964,53,Male
1721,Paulus Hook,Newport Pkwy,18582,Subscriber,1992,25,Male
83,Grove St PATH,Manila & 1st,29600,Subscriber,46,46,Male
844,Manila & 1st,Hamilton Park,29600,Subscriber,46,46,Male
178,Dixon Mills,Grove St PATH,29510,Subscriber,30,30,Female
205,Warren St,Manila & 1st,29488,Subscriber,1986,31,Male
452,Hamilton Park,Exchange Place,29200,Subscriber,1982,35,Male
726,Lafayette Park,Grove St PATH,29206,Subscriber,1986,31,Male
1788,Grove St PATH,Sip Ave,26276,Subscriber,50,50,Male
398,Baldwin at Montgomery,Brunswick St,29501,Subscriber,1979,38,Male
547,5 Corners Library,Brunswick & 6th,29505,Subscriber,1984,33,Male
372,Hamilton Park,Warren St,29500,Subscriber,39,39,Male
724,Riverview Park,Grove St PATH,29305,Subscriber,1981,36,Male
826,Van Vorst Park,Lincoln Park,29476,Subscriber,1969,48,Male
195,Newark Ave,Grove St PATH,29446,Subscriber,46,46,Male
236,Van Vorst Park,Grove St PATH,29228,Subscriber,50,50,Female
224,Brunswick St,Grove St PATH,29640,Subscriber,41,41,Male
371,McGinley Square,Hilltop,26201,Subscriber,1996,21,Female
232,Grove St PATH,Jersey & 6th St,29490,Subscriber,1983,34,Male
1580,Baldwin at Montgomery,Liberty Light Rail,26240,Subscriber,1982,35,Female
1069,City Hall,Newark Ave,26264,Subscriber,1985,32,Male
198,Jersey & 6th St,Grove St PATH,29490,Subscriber,1983,34,Male
448,Sip Ave,Pershing Field,26276,Subscriber,1963,54,Male
2890,Newport Pkwy,Heights Elevator,26296,Subscriber,1964,53,Male
2900,Newport Pkwy,Heights Elevator,18582,Subscriber,1992,25,Male
107,Essex Light Rail,Morris Canal,26207,Subscriber,28,28,Male
99,Essex Light Rail,Morris Canal,26279,Subscriber,1995,22,Female
391,Warren St,City Hall,26187,Subscriber,57,57,Male
351,Warren St,City Hall,29435,Subscriber,61,61,Female
448,Essex Light Rail,Newport PATH,26171,Subscriber,1984,33,Male
508,Oakland Ave,Sip Ave,29289,Subscriber,1984,33,Female
153,Van Vorst Park,Grove St PATH,29456,Subscriber,28,28,Male
250,Jersey & 6th St,Grove St PATH,29634,Subscriber,43,43,Female
877,Baldwin at Montgomery,Liberty Light Rail,26194,Subscriber,1982,35,Male
263,Columbus Drive,Morris Canal,29620,Subscriber,51,51,Male
183,Van Vorst Park,Grove St PATH,26213,Subscriber,47,47,Male
5342,Hamilton Park,Newark Ave,29628,Subscriber,1985,32,Female
981,Sip Ave,Dey St,24844,Subscriber,43,43,Female
418,Hamilton Park,City Hall,29600,Subscriber,42,42,Male
4291,Liberty Light Rail,Liberty Light Rail,26225,Subscriber,57,57,Male
200,Jersey & 6th St,Grove St PATH,29470,Subscriber,1972,45,Male
253,Exchange Place,Columbus Drive,29657,Subscriber,39,39,Male
1526,North St,Exchange Place,29205,Subscriber,23,23,Male
262,Hamilton Park,Grove St PATH,26267,Subscriber,29,29,Male
436,Grove St PATH,Paulus Hook,29587,Subscriber,1962,55,Male
306,Warren St,Jersey & 6th St,29484,Subscriber,1962,55,Male
1327,North St,Van Vorst Park,29295,Subscriber,1965,52,Male
2553,Liberty Light Rail,Liberty Light Rail,29462,Subscriber,1982,35,Male
2479,Liberty Light Rail,Liberty Light Rail,26240,Subscriber,1982,35,Female
231,Exchange Place,Warren St,29200,Subscriber,1965,52,Female
794,Columbus Drive,5 Corners Library,29657,Subscriber,1980,37,Male
750,Columbus Drive,5 Corners Library,26308,Subscriber,1981,36,Male
860,Morris Canal,Newport PATH,29620,Subscriber,1984,33,Male
186,Heights Elevator,Riverview Park,29222,Subscriber,28,28,Male
281,Exchange Place,Van Vorst Park,29463,Subscriber,1986,31,Male
605,City Hall,Baldwin at Montgomery,29198,Subscriber,41,41,Male
815,Hilltop,Hilltop,29441,Subscriber,1991,26,Male
1888,Newport PATH,Warren St,29466,Subscriber,1983,34,Male
436,Jersey & 6th St,Exchange Place,29484,Subscriber,1984,33,Male
319,Newport PATH,Jersey & 6th St,29298,Subscriber,40,40,Male
264,Columbus Drive,Newport PATH,29611,Subscriber,41,41,Male
368,Christ Hospital,Riverview Park,26298,Subscriber,28,28,Female
395,Essex Light Rail,JC Medical Center,26189,Subscriber,46,46,Female
391,Exchange Place,Newark Ave,29602,Subscriber,23,23,Male
216,Exchange Place,City Hall,29205,Subscriber,1992,25,Male
437,Christ Hospital,Sip Ave,29588,Subscriber,50,50,Male
379,Newark Ave,Newport PATH,26264,Subscriber,1979,38,Male
2296,Hilltop,Columbia Park,26256,Subscriber,1991,26,Male
1478,Heights Elevator,Brunswick St,26296,Subscriber,1992,25,Male
1473,Heights Elevator,Brunswick St,18582,Subscriber,1964,53,Male
254,Brunswick St,Grove St PATH,26282,Subscriber,1986,31,Male
590,Newport PATH,Exchange Place,29620,Subscriber,23,23,Unknown
295,Van Vorst Park,Exchange Place,29463,Subscriber,1986,31,Male
220,Grove St PATH,Hamilton Park,29305,Subscriber,1986,31,Female
172,Hilltop,Brunswick St,26201,Subscriber,1981,36,Male
219,Jersey & 3rd,Grove St PATH,29549,Subscriber,1979,38,Male
454,Warren St,Brunswick St,29200,Subscriber,30,30,Female
2179,Newport PATH,Newport Pkwy,29213,Subscriber,51,51,Male
1465,Liberty Light Rail,Paulus Hook,26240,Subscriber,1982,35,Female
1419,Liberty Light Rail,Paulus Hook,29462,Subscriber,1982,35,Male
350,Riverview Park,Pershing Field,26298,Subscriber,28,28,Female
492,Sip Ave,Christ Hospital,29124,Subscriber,46,46,Female
610,Essex Light Rail,Essex Light Rail,29498,Subscriber,61,61,Male
657,Marin Light Rail,Warren St,26315,Subscriber,1990,27,Male
523,Newport PATH,Essex Light Rail,29606,Subscriber,1984,33,Male
299,Exchange Place,Morris Canal,26266,Subscriber,30,30,Female
246,Hamilton Park,Manila & 1st,29305,Subscriber,30,30,Male
519,Newport PATH,Manila & 1st,29523,Subscriber,1980,37,Male
449,Exchange Place,Newport PATH,26231,Subscriber,23,23,Unknown
154,Manila & 1st,Manila & 1st,29306,Subscriber,1985,32,Male
189,Manila & 1st,Newark Ave,29306,Subscriber,1985,32,Male
983,Brunswick St,Liberty Light Rail,26296,Subscriber,1964,53,Male
989,Brunswick St,Liberty Light Rail,18582,Subscriber,1992,25,Male
925,5 Corners Library,Columbus Drive,29657,Subscriber,1980,37,Male
247,Newark Ave,Monmouth and 6th,29306,Subscriber,1985,32,Male
894,5 Corners Library,Columbus Drive,26308,Subscriber,1981,36,Male
149,Newark Ave,Brunswick St,29682,Subscriber,42,42,Female
983,Manila & 1st,Hamilton Park,25852,Subscriber,1985,32,Female
404,City Hall,Paulus Hook,29600,Subscriber,40,40,Female
2240,Morris Canal,Exchange Place,26207,Subscriber,56,56,Female
269,Manila & 1st,Hamilton Park,29261,Subscriber,1969,48,Female
367,Newport PATH,Hamilton Park,26188,Subscriber,1964,53,Male
289,Van Vorst Park,Warren St,29270,Subscriber,1962,55,Male
388,Jersey & 6th St,Newport Pkwy,26179,Subscriber,1985,32,Female
1364,Newport PATH,Newport Pkwy,29611,Subscriber,1991,26,Male
1310,Essex Light Rail,Newport Pkwy,29498,Subscriber,1980,37,Male
1314,Essex Light Rail,Newport Pkwy,26316,Subscriber,1986,31,Female
208,Exchange Place,Columbus Drive,29484,Subscriber,1982,35,Male
666,Brunswick St,Exchange Place,26201,Subscriber,1986,31,Male
466,Grove St PATH,Liberty Light Rail,26267,Subscriber,1973,44,Male
1736,Newport PATH,Lincoln Park,29617,Subscriber,1991,26,Female
762,Heights Elevator,Grove St PATH,28899,Subscriber,1951,66,Male
415,JC Medical Center,Essex Light Rail,26189,Subscriber,46,46,Female
2897,Liberty Light Rail,JC Medical Center,26296,Subscriber,1992,25,Male
2865,Liberty Light Rail,JC Medical Center,18582,Subscriber,1964,53,Male
360,Sip Ave,Baldwin at Montgomery,29588,Subscriber,1992,25,Male
1611,Leonard Gordon Park,Essex Light Rail,29440,Subscriber,1979,38,Male
445,Brunswick & 6th,Newport PATH,29522,Subscriber,1981,36,Male
209,City Hall,Exchange Place,29205,Subscriber,1992,25,Male
289,Exchange Place,Morris Canal,29669,Subscriber,1969,48,Male
984,West Side Light Rail,Sip Ave,26193,Subscriber,1962,55,Male
734,Garfield Ave Station,Warren St,26294,Subscriber,29,29,Male
131,Columbus Drive,Exchange Place,26308,Subscriber,39,39,Male
586,Grove St PATH,Christ Hospital,28899,Subscriber,1981,36,Male
734,McGinley Square,Exchange Place,29552,Subscriber,23,23,Male
298,Hamilton Park,Grove St PATH,26188,Subscriber,1986,31,Female
771,Garfield Ave Station,Grove St PATH,29242,Subscriber,1991,26,Male
898,Essex Light Rail,Hamilton Park,29555,Subscriber,1982,35,Male
177,Morris Canal,Morris Canal,29669,Subscriber,1986,31,Male
575,Essex Light Rail,Brunswick St,29606,Subscriber,1980,37,Female
1336,Sip Ave,North St,26162,Subscriber,39,39,Male
2070,Warren St,Warren St,29466,Subscriber,1983,34,Male
543,Pershing Field,Christ Hospital,26298,Subscriber,28,28,Female
1856,Riverview Park,City Hall,26307,Subscriber,1984,33,Male
666,Exchange Place,Newport Pkwy,29276,Subscriber,1979,38,Male
342,Warren St,Exchange Place,29270,Subscriber,42,42,Male
329,Warren St,Exchange Place,26315,Subscriber,42,42,Male
428,Astor Place,Sip Ave,29610,Subscriber,1985,32,Female
238,Morris Canal,Exchange Place,26266,Subscriber,30,30,Female
700,Grove St PATH,Brunswick & 6th,26212,Subscriber,1985,32,Male
184,Jersey & 6th St,Grove St PATH,29298,Subscriber,1962,55,Male
976,Hilltop,Marin Light Rail,29544,Subscriber,41,41,Male
1619,City Hall,Exchange Place,26187,Subscriber,1985,32,Male
398,Pershing Field,5 Corners Library,29458,Subscriber,30,30,Female
2413,Paulus Hook,Liberty Light Rail,26240,Subscriber,1982,35,Male
716,Newport PATH,Essex Light Rail,26299,Subscriber,1980,37,Male
796,Warren St,Garfield Ave Station,29500,Subscriber,29,29,Male
921,JC Medical Center,Paulus Hook,26296,Subscriber,1992,25,Male
918,JC Medical Center,Paulus Hook,18582,Subscriber,1964,53,Male
2353,Paulus Hook,Liberty Light Rail,29462,Subscriber,1982,35,Female
204,Newark Ave,Hamilton Park,29602,Subscriber,1981,36,Male
360,Columbus Drive,Dixon Mills,29484,Subscriber,50,50,Male
232,5 Corners Library,Hilltop,29520,Subscriber,1991,26,Male
193,Essex Light Rail,Exchange Place,26189,Subscriber,1979,38,Male
433,Essex Light Rail,Warren St,29440,Subscriber,29,29,Male
625,Grove St PATH,Liberty Light Rail,26166,Subscriber,56,56,Female
1075,Grove St PATH,Liberty Light Rail,29242,Subscriber,1952,65,Male
305,Sip Ave,Oakland Ave,29653,Subscriber,1984,33,Female
379,Astor Place,Sip Ave,29583,Subscriber,1992,25,Male
152,Newark Ave,Jersey & 3rd,29506,Subscriber,57,57,Male
670,City Hall,Grove St PATH,29297,Subscriber,1984,33,Male
785,Columbus Drive,Columbus Drive,26431,Subscriber,29,29,Female
554,Essex Light Rail,Liberty Light Rail,26306,Subscriber,1972,45,Male
166,Warren St,Manila & 1st,29466,Subscriber,1962,55,Male
398,Paulus Hook,Manila & 1st,26250,Subscriber,1982,35,Male
61,Marin Light Rail,Marin Light Rail,29544,Subscriber,1983,34,Female
527,Morris Canal,Newark Ave,29304,Subscriber,46,46,Male
789,Garfield Ave Station,Exchange Place,29500,Subscriber,1984,33,Male
418,Manila & 1st,Morris Canal,29234,Subscriber,47,47,Male
1569,Liberty Light Rail,Liberty Light Rail,29508,Subscriber,1990,27,Male
399,Newark Ave,Liberty Light Rail,26285,Subscriber,1981,36,Female
198,Jersey & 3rd,Dixon Mills,29506,Subscriber,57,57,Male
105,City Hall,Grove St PATH,26160,Subscriber,1957,60,Male
510,Warren St,Essex Light Rail,29440,Subscriber,29,29,Male
176,Sip Ave,McGinley Square,29590,Subscriber,1981,36,Male
573,Exchange Place,Exchange Place,26169,Subscriber,24,24,Male
931,Astor Place,Exchange Place,26208,Subscriber,1954,63,Female
280,Brunswick St,Grove St PATH,29609,Subscriber,1986,31,Male
636,Garfield Ave Station,City Hall,29275,Subscriber,29,29,Male
517,Oakland Ave,Brunswick St,29653,Subscriber,47,47,Male
507,Brunswick St,City Hall,29606,Subscriber,1964,53,Female
1346,Liberty Light Rail,Baldwin at Montgomery,26240,Subscriber,1982,35,Female
1276,Liberty Light Rail,Baldwin at Montgomery,29462,Subscriber,1982,35,Male
444,Newark Ave,Lafayette Park,29304,Subscriber,1984,33,Male
370,Riverview Park,Christ Hospital,29222,Subscriber,51,51,Female
694,Lincoln Park,Sip Ave,29476,Subscriber,1969,48,Male
351,Hamilton Park,Newport PATH,29485,Subscriber,1980,37,Male
426,Essex Light Rail,Newport PATH,29440,Subscriber,28,28,Male
322,City Hall,Exchange Place,29275,Subscriber,1983,34,Male
395,Essex Light Rail,Newport PATH,29662,Subscriber,1995,22,Female
320,Exchange Place,City Hall,29680,Subscriber,1985,32,Male
1325,Columbus Drive,Brunswick & 6th,29657,Subscriber,42,42,Male
317,Exchange Place,Morris Canal,29500,Subscriber,1983,34,Male
478,Christ Hospital,Newark Ave,28899,Subscriber,1969,48,Male
95,Columbus Drive,Warren St,26273,Subscriber,42,42,Male
508,Lafayette Park,Newark Ave,29304,Subscriber,1984,33,Male
843,Essex Light Rail,JC Medical Center,29460,Subscriber,1984,33,Male
1284,Exchange Place,Heights Elevator,29226,Subscriber,42,42,Male
532,Essex Light Rail,JC Medical Center,29644,Subscriber,46,46,Female
1765,Exchange Place,JC Medical Center,29647,Subscriber,1973,44,Male
328,City Hall,Exchange Place,29273,Subscriber,1982,35,Female
525,Garfield Ave Station,Grove St PATH,29678,Subscriber,29,29,Male
458,McGinley Square,Monmouth and 6th,29643,Subscriber,1996,21,Female
69,Manila & 1st,Grove St PATH,26199,Subscriber,29,29,Female
247,Sip Ave,McGinley Square,27728,Subscriber,47,47,Male
598,Paulus Hook,Liberty Light Rail,29587,Subscriber,50,50,Male
276,Paulus Hook,Columbus Drive,29264,Subscriber,30,30,Male
2343,Baldwin at Montgomery,Grove St PATH,29198,Subscriber,41,41,Male
713,Hilltop,Newport PATH,29520,Subscriber,46,46,Male
1302,JC Medical Center,Morris Canal,29644,Subscriber,1984,33,Male
1893,Union St,Newport PATH,29245,Subscriber,1991,26,Female
440,Baldwin at Montgomery,Grove St PATH,29462,Subscriber,1979,38,Male
496,Hilltop,Hamilton Park,26238,Subscriber,1991,26,Male
1545,Lincoln Park,Sip Ave,26233,Subscriber,1986,31,Male
272,Grove St PATH,Jersey & 3rd,26160,Subscriber,1980,37,Male
1268,Exchange Place,Christ Hospital,26159,Subscriber,29,29,Male
287,Grove St PATH,Brunswick St,29593,Subscriber,1986,31,Male
147,JC Medical Center,Grove St PATH,29460,Subscriber,1980,37,Male
429,Exchange Place,Marin Light Rail,26169,Subscriber,1979,38,Male
412,Christ Hospital,Newark Ave,26298,Subscriber,41,41,Female
225,Newport PATH,Newport Pkwy,26171,Subscriber,1982,35,Female
234,Columbus Drive,Paulus Hook,29295,Subscriber,30,30,Male
2051,Newport Pkwy,Newport Pkwy,26316,Subscriber,1980,37,Male
273,JC Medical Center,Grove St PATH,29647,Subscriber,1984,33,Male
417,Paulus Hook,Newport PATH,26268,Subscriber,29,29,Male
283,Warren St,City Hall,26294,Subscriber,1983,34,Male
1473,Hamilton Park,Astor Place,29614,Subscriber,1991,26,Male
85,Grove St PATH,City Hall,29647,Subscriber,1957,60,Male
700,Sip Ave,Oakland Ave,29282,Subscriber,24,24,Male
392,Exchange Place,Newport Pkwy,26202,Subscriber,1941,76,Female
562,Grove St PATH,Dixon Mills,26226,Subscriber,1986,31,Male
245,City Hall,Morris Canal,29680,Subscriber,40,40,Male
646,Manila & 1st,Hilltop,29305,Subscriber,46,46,Male
152,Newport PATH,Newport Pkwy,29438,Subscriber,28,28,Male
637,Exchange Place,Liberty Light Rail,26201,Subscriber,39,39,Male
331,Hilltop,Grove St PATH,26165,Subscriber,1981,36,Male
984,Newport PATH,Essex Light Rail,29440,Subscriber,61,61,Male
766,Newport PATH,Exchange Place,29485,Subscriber,28,28,Female
639,Newport PATH,Exchange Place,26268,Subscriber,57,57,Female
659,Newport PATH,Exchange Place,26264,Subscriber,1991,26,Female
576,Hilltop,City Hall,29441,Subscriber,1985,32,Female
351,Jersey & 3rd,Newport PATH,29538,Subscriber,1952,65,Male
299,Sip Ave,Baldwin at Montgomery,29610,Subscriber,30,30,Male
449,Astor Place,Sip Ave,29614,Subscriber,1964,53,Male
214,Exchange Place,Morris Canal,29463,Subscriber,43,43,Male
383,Morris Canal,Grove St PATH,26279,Subscriber,1985,32,Male
526,Lafayette Park,Grove St PATH,26283,Subscriber,29,29,Male
840,Newport PATH,Monmouth and 6th,29520,Subscriber,1965,52,Male
281,Monmouth and 6th,Grove St PATH,29306,Subscriber,1981,36,Female
2187,Exchange Place,Riverview Park,29273,Subscriber,1983,34,Male
463,Exchange Place,Hamilton Park,26208,Subscriber,61,61,Male
868,Baldwin at Montgomery,Lincoln Park,26272,Subscriber,1990,27,Male
350,Morris Canal,Van Vorst Park,29680,Subscriber,40,40,Male
1010,Hamilton Park,Newport PATH,26179,Subscriber,40,40,Female
182,Grove St PATH,Dixon Mills,26286,Subscriber,1986,31,Male
444,Oakland Ave,Sip Ave,29282,Subscriber,24,24,Male
238,Paulus Hook,Columbus Drive,29300,Subscriber,1982,35,Male
1294,Grove St PATH,Grove St PATH,26199,Subscriber,1982,35,Male
901,Grove St PATH,Oakland Ave,26181,Subscriber,1991,26,Male
345,Sip Ave,Astor Place,29476,Subscriber,46,46,Male
288,Hamilton Park,Grove St PATH,25852,Subscriber,42,42,Male
264,Grove St PATH,Brunswick & 6th,29120,Subscriber,1986,31,Female
288,Oakland Ave,5 Corners Library,29465,Subscriber,1954,63,Male
136,Paulus Hook,Morris Canal,29295,Subscriber,50,50,Male
420,Oakland Ave,Sip Ave,29658,Subscriber,28,28,Female
231,Grove St PATH,Hamilton Park,29198,Subscriber,1983,34,Male
656,Oakland Ave,Heights Elevator,29679,Subscriber,1984,33,Female
406,Oakland Ave,Sip Ave,29577,Subscriber,1981,36,Male
325,Exchange Place,Marin Light Rail,29244,Subscriber,1984,33,Male
492,City Hall,Marin Light Rail,29247,Subscriber,1983,34,Male
610,Astor Place,Hilltop,28731,Subscriber,1991,26,Male
628,Newport PATH,Grove St PATH,29601,Subscriber,1984,33,Male
447,Exchange Place,Manila & 1st,29620,Subscriber,1980,37,Male
1658,Exchange Place,Central Ave,29275,Subscriber,1983,34,Male
437,Exchange Place,Morris Canal,26308,Subscriber,41,41,Male
363,Grove St PATH,Van Vorst Park,29446,Subscriber,29,29,Male
708,Exchange Place,Jersey & 3rd,26266,Subscriber,1973,44,Female
573,Newport PATH,Marin Light Rail,29538,Subscriber,30,30,Male
1734,Lincoln Park,Lincoln Park,26272,Subscriber,1990,27,Male
305,Warren St,Hamilton Park,26273,Subscriber,1983,34,Male
115,Warren St,Columbus Drive,29455,Subscriber,NULL,NULL,Unknown
658,Sip Ave,Union St,29457,Subscriber,1983,34,Male
2244,Newport Pkwy,Paulus Hook,26316,Subscriber,40,40,Male
